age,limit_bal,pay_delay,bill_amt,pay_amt,education,prob,default
22,319733.99880527525,3,27007.534818773864,5894.367350371625,1,0.5179507857706372,1
72,123754.43012595216,2,76393.71913065072,3452.333096307346,2,0.46761382911033733,0
64,197305.65830819873,-1,71022.91595850182,1029.664816929756,3,0.0026894484141883634,0
43,149337.60928563305,2,26011.967635992565,5534.941206758196,3,0.29968411022168756,0
35,142722.8084166937,-1,12466.156955295453,2157.2373786770686,2,0.002225890847933828,0
63,171786.67209026628,4,43127.29575732618,13151.409689338361,2,0.9381295654382279,1
42,230728.95250040444,1,89934.69534349868,2376.3833015362247,1,0.09436917913253134,0
54,296951.613586321,2,69025.87702844756,977.8866395116488,2,0.23239577701693795,0
52,142412.43144571982,3,0.0,3234.361127748256,2,0.6771266825833576,1
73,240366.46833819672,4,14215.768918045535,11293.18935988518,1,0.8894516452917818,1
28,174089.0533680555,6,0.0,17167.787343852688,2,0.9969138984967669,1
62,48300.06720700774,6,20560.892663230086,1896.255421138033,1,0.9989032884861997,1
36,35262.22340339175,6,80136.3222326582,4406.366476031572,3,0.9993782847396242,1
63,93584.70328565392,7,56369.522261129234,11400.405364189304,3,0.9997953411327826,1
55,10000.0,4,9908.470444127619,6097.991813460418,4,0.9613480533779174,1
62,10000.0,6,56880.779924222916,9410.788698289056,1,0.9993825094739931,1
48,291934.5778803015,4,108356.6380908628,12825.387416061832,2,0.9372858565712305,1
69,32620.640521058667,3,0.0,5641.728317511708,1,0.8068688021825748,1
72,346659.4884589248,4,167830.07131195662,4674.947280332147,3,0.9493409217604536,1
55,276320.2489271911,6,22705.46926436203,12324.68493266886,3,0.9951892309417283,1
38,101761.7349946397,5,87562.49916061133,14223.914442739113,1,0.9956272527816464,1
73,262893.37393194204,3,18559.919403455955,4192.170266484937,2,0.5504615674984393,1
24,144342.752662043,0,37862.05946195344,7176.79641618938,3,0.015061783358109346,0
35,117949.6864183991,2,52914.56480489447,0.0,2,0.4278862142075548,0
63,78200.56233162702,5,27616.216681776856,0.0,3,0.9920606598351089,1
62,295174.02791431756,-1,0.0,1492.2643064961198,3,0.0007295910485156506,0
41,22323.427231502617,3,33191.156269042185,16142.88106568945,1,0.8612884140187249,1
48,82173.47618225294,-2,25764.643186546615,0.0,2,0.000631213897595295,0
54,45004.891823958125,6,91531.14723285146,6039.631653340433,3,0.999401173305661,1
47,284127.5838596557,6,105321.23274886575,1161.8649624501954,3,0.9979423698605422,1
47,123379.46413361002,1,144473.8374192227,4235.081206685507,2,0.2403758946663036,1
48,244054.8322584813,2,48268.17911178356,17228.236675951448,2,0.2410899642220814,0
62,42996.504536568464,2,91287.62815845315,7928.1353661486555,3,0.6039501290410055,0
43,136747.96194527828,0,23652.662355585904,0.0,1,0.015722477881975422,0
58,106816.93575896314,6,124961.09725389435,0.0,2,0.9994413491627314,1
61,155822.2055953239,1,0.0,2666.6651122637927,1,0.058908717956452916,0
41,88306.97903200437,7,145333.22921728776,17538.472849039048,2,0.9999263240341726,1
27,187893.75126534412,7,41418.22551995098,0.0,3,0.999614189106552,1
26,157167.42138947477,2,10635.316738431138,0.0,2,0.279266465983548,0
31,211387.09581764587,0,81239.73112738275,1747.190142052441,2,0.01722874314866765,0
42,92956.2334646949,3,87863.12669905303,7183.895315722289,3,0.865792753042084,1
36,220473.87705593585,-1,115621.85014757389,5360.864009707173,1,0.004335848920676672,0
67,147885.6036207442,0,146908.26494479683,5490.026002050235,1,0.04876923031868243,0
27,273188.1189224196,4,73051.63298215292,16443.11777110116,4,0.9103062901290063,1
25,251304.36457354925,0,83980.67960263048,0.0,1,0.015258547104473857,0
40,233684.18008383195,2,24188.80920436507,0.0,1,0.23152244854447307,0
25,114290.78759772518,3,73274.14907119639,12364.654066172978,1,0.849322726297046,1
73,53138.11379799132,4,122305.46976066954,524.5294029703491,2,0.9861217860934082,1
36,181196.7955358198,-1,120923.7966494019,1487.5652687002948,2,0.0054353586892873845,0
56,126377.56218239588,-1,81679.36700022382,8618.3766888968,1,0.00513723982504658,0
55,283954.5345916236,0,33400.98050048189,11344.175093207356,3,0.0061280908416496286,0
59,207527.44368706696,-1,84923.429340634,8981.160624289612,2,0.003070861663355488,0
46,202902.0087106436,-2,9154.129025737653,7033.9434902254325,2,0.0002567072786892924,0
50,191788.8171067575,-2,42974.060002805636,0.0,2,0.00039598454525716895,0
32,216953.8228499301,4,84580.07922114807,14978.759016952028,4,0.9408017719100407,1
26,208858.6688224131,6,98697.61840551626,0.0,2,0.998709897957283,1
61,217693.877042229,5,86383.89642377167,2064.4152176252646,2,0.990836139771093,1
51,104662.95797518801,6,56036.056325275276,0.0,1,0.9989600496185431,1
57,397080.9755888227,-1,103558.52109539948,14013.34098233467,1,0.0012988558424486313,0
37,196252.39334916172,-2,0.0,0.0,2,0.00025071026204282577,0
52,270789.65464962524,0,38418.41426494966,0.0,2,0.007774687712072538,0
39,204690.29835837768,1,38884.06690696608,3503.2945619975717,2,0.06253961019649522,0
70,247597.06358216435,5,15500.66207105157,8228.18329223464,2,0.9769519689613331,1
65,127739.69852342617,7,23393.01238506729,4545.773782890051,1,0.9997009993762804,1
74,98207.1835438706,0,68929.51744699317,1890.6729020209536,3,0.026057192973200777,0
73,85071.99590463142,6,30914.947434242662,8050.658520996212,1,0.9987392641928269,1
48,188972.9454260536,1,32792.705138586316,372.5052962087966,1,0.06873581421916158,0
21,170530.75048652236,1,105096.10908258313,0.0,3,0.1341637301459523,0
57,124032.2483282388,1,21261.24304113196,3306.9348530185553,3,0.07555366033777745,0
45,10000.0,3,121130.6546883594,12815.258113218395,1,0.9434018360806196,1
57,99454.74487337754,-1,62425.47590361122,4644.751613686546,2,0.0046526881806020805,0
35,93489.9598307366,4,78000.5380183801,2983.8900536211872,4,0.9694607985421986,1
67,184278.6342924667,1,14674.388194246225,1604.6644584225833,1,0.057940968464700975,0
57,142963.27592150582,5,68848.53609570046,14162.71544427284,3,0.9921063642642494,1
58,306438.9235171031,7,67146.47930787154,20990.622541231198,3,0.9993458427071426,1
72,98669.40486895869,4,98981.4643784031,10822.4683589932,1,0.9779782459088109,1
56,69267.97269065265,-2,101477.73641003804,4776.423889609438,3,0.0013535662002670664,1
56,308158.0294490544,1,45171.81588450311,13174.291761256127,3,0.03332140319590265,0
62,231252.98267085303,1,73518.56774689523,15265.272850834093,1,0.07613734727922118,0
55,52055.727196619075,-1,28330.52773361119,5541.070286142454,2,0.00431626068760665,0
32,200776.85136720035,4,96445.03376177407,2687.532494067448,1,0.9621312633344947,1
49,17887.853406165086,6,33096.87663842008,0.0,1,0.9992086948230918,1
23,187298.0098121183,-1,75971.85891742351,5666.09379180411,1,0.00354086326371504,0
57,201828.86539892052,4,47530.95948179556,13989.734894734,2,0.9303093636354135,1
47,157212.54621340585,5,65256.639927828575,540.652688136488,2,0.9921412026155214,1
28,206352.93348448788,4,70753.2068198191,2682.149372556879,3,0.942672610567056,1
43,10000.0,5,113108.81572723722,11726.755206616372,2,0.9978969987696777,1
56,97966.36378614439,2,112555.46103873738,13916.3719270471,2,0.5929751551868071,1
36,200059.56344716705,4,101756.43985665927,10511.476240697059,4,0.9549103489533258,1
47,143730.15774993898,3,82016.52758765171,18635.043839736136,2,0.8226442383057863,1
68,278733.19750620663,1,25030.424893985248,9302.269655208946,2,0.03449349146544182,0
50,146182.63854636558,-2,12627.866228066217,8906.832760851814,3,0.0003422318130671121,0
66,10000.0,5,7363.928655039621,11833.253322931034,2,0.9936131627006299,1
68,19680.194795176023,1,102961.48351950457,12904.601716155152,3,0.2513579540946617,0
44,94921.68713073648,5,30965.56592576981,9408.522809570393,2,0.992020689724611,1
35,131785.78966513378,0,46254.70761630616,0.0,2,0.019134833143205493,0
60,325907.82827858656,3,80105.77395012052,0.0,3,0.6046873929613991,1
61,117899.6048544141,-2,52103.12329341468,13152.306240132879,3,0.0005922486064126296,0
56,173210.66616710043,-1,44018.195483319396,0.0,2,0.002543395515782144,0
65,69117.38506373955,3,38141.575418855035,10410.21141964072,1,0.8317630948224922,1
68,143368.2381214757,6,123148.47085223999,0.0,2,0.9992879815804676,1
51,69356.17033007774,7,36144.318008662514,0.0,1,0.9998190772526361,1
25,210971.93935669487,7,85790.59878291955,18035.001382421062,3,0.9997042299786277,1
72,222393.48149551073,2,9154.184937637088,11974.468097929006,3,0.1823274523782108,0
34,94442.78064597177,7,74512.39096299579,4723.152003755198,3,0.999837841591005,1
35,38128.647144799834,-2,0.0,6729.254436810187,2,0.0006203780471945309,0
55,10000.0,2,21548.863107813522,4712.243570779864,2,0.4957341878471758,0
39,164667.37711987368,6,86946.67751154944,21142.971051861154,3,0.9986902694322947,1
56,212389.56900182212,4,40083.79669460403,0.0,1,0.9289092387708052,1
41,118400.21829614602,6,85309.12411778234,0.0,1,0.9991749475678245,1
28,151602.98326930494,-1,0.0,12421.7969599931,2,0.0018093795538837057,0
29,31493.595139989047,1,69250.10220423563,4216.837869296464,3,0.19125075434762762,1
48,86768.90770542211,3,65546.85133003053,9121.620108831226,1,0.8579980695580376,1
63,198564.27478164414,4,102657.34351457299,0.0,3,0.9588875993954712,1
29,140469.99730269355,4,103110.19118226969,6546.613118087693,1,0.9746059463715315,1
24,141719.3081256219,2,76086.62137810458,0.0,3,0.43779845276160023,0
61,203921.85618529574,-2,49234.38203047931,9094.584382558405,1,0.0004053550263632219,0
39,75094.29799637652,4,78631.39694872094,2600.374936136128,2,0.9761157367997269,1
25,10000.0,7,29688.1317438663,0.0,1,0.9998668572250518,1
65,227227.36897942203,2,91464.21415099251,16149.393779650258,1,0.36710774253952533,0
70,245067.9936484279,-2,184025.88787331778,8823.847710737764,1,0.0012703403827845588,0
37,62086.034752756605,5,67459.14870898986,10529.348282063096,2,0.995483211899479,1
72,197575.2169096147,0,106967.97382576604,1927.9577252415438,1,0.024902565001627422,0
57,35579.73734061059,-1,81901.49779519362,4761.899043116519,2,0.008239033253083521,1
36,50687.80975576019,3,9956.83039724188,17870.443978454856,1,0.8051981805552724,1
40,90389.53462154487,-2,62624.49108868754,2807.1024381230195,3,0.0008190796794455051,0
25,281719.4460387067,7,63008.096393389074,12494.772181660615,3,0.9994438761545592,1
68,205630.17182885186,2,49663.981781275055,2938.6199624075743,1,0.3080123244542936,0
63,89281.21088055204,4,55511.91657733118,5591.610429431068,3,0.9638934387826641,1
30,88389.75338874501,-1,42540.43634782366,0.0,2,0.004217092636415521,0
43,216235.06139577657,4,22864.373728437655,11196.800922652998,1,0.9125929189442706,1
29,165630.4732751039,-2,53297.00649023142,8739.368538827457,1,0.0005465381331369571,0
23,67361.66194411753,5,109629.32996564842,5049.535811541332,3,0.9968629513161426,1
51,221389.86996091617,4,41891.900828032405,7828.990651128218,1,0.9252017562098058,1
21,36259.03447623075,0,25733.517801536436,10860.075000867679,1,0.028181357460683367,0
24,292810.2241572712,0,50887.47145147012,5756.455280114502,1,0.008407775288434732,0
47,222306.0550887614,4,62198.33798689838,7224.96006613385,1,0.9385149142746443,1
58,247238.5933198155,-1,0.0,0.0,1,0.0011219303025867115,0
58,111228.46483074347,1,0.0,1948.9040624820645,4,0.06203832265319689,0
45,206810.90823012326,0,130569.64307604662,13525.41696932463,1,0.02961519139235497,0
44,11842.761153882748,3,70831.02441061333,5461.715327035809,2,0.9035938754651909,1
69,90104.89013040348,4,85988.75325622615,7597.86428657654,2,0.9747283653216479,1
66,10000.0,1,88680.01738862396,972.2383528338964,1,0.26893472907660976,1
39,78457.35824943584,-2,40574.85865703071,12484.94174916205,1,0.0007810359594848767,0
41,131071.55804413366,-1,10927.38687667044,4738.819668637102,2,0.0023119025198493574,0
43,246443.24515842294,1,67042.58654863373,11155.875228373327,1,0.06787903599052694,0
33,110958.40787504523,6,77268.96744536413,24804.0889863642,1,0.9990763610573378,1
55,165939.04329993913,4,0.0,0.0,1,0.9190273008354497,1
58,120792.16191913967,4,98823.53867398808,0.0,4,0.97068735662742,1
32,156277.60625416096,-1,22820.99911749924,12301.125276847824,2,0.002219652165145547,0
35,242214.6301985256,3,9847.659350194685,0.0,1,0.5879193848103882,1
50,71648.46664777848,6,166091.66751947772,11284.838715532309,2,0.9996938565444171,1
21,207387.87660869418,-2,106872.34722860117,12652.943814027643,2,0.000689983064986772,0
24,103185.27387786674,6,61337.12217389902,4971.115140098706,1,0.9990338318815823,1
42,243579.69447884132,7,23016.010322630776,4413.322007998166,2,0.9993796943260398,1
65,33883.73405013823,4,18336.521211463434,3345.8666597506976,3,0.9619674620106422,1
26,126910.8096984405,6,3482.9241335973275,0.0,2,0.9978678297489886,1
73,138657.66830396824,7,69748.63454831248,0.0,1,0.9998038877064105,1
66,10000.0,5,97657.23175239467,5331.716998278631,1,0.9976977201849745,1
30,132174.22593942308,0,75995.02738934291,25358.134182016784,2,0.023884982037875348,0
70,230727.98429872043,5,7515.618765675157,0.0,4,0.9746481748826104,1
48,184089.9157455541,-1,76919.22953427302,9064.155331690936,1,0.0035156541125915923,0
60,186480.97456873028,5,134242.39525266812,7941.287946218196,4,0.9945200963915619,1
28,115443.24994768668,6,63599.53876435331,0.0,1,0.9989983731861217,1
33,163675.069690264,3,34013.69798367455,9161.765854573798,3,0.7101399620640669,1
52,10000.0,6,35670.450039214236,12445.948624523462,2,0.9991751903595318,1
39,322955.3424950802,1,119059.09623666889,3781.696608300579,1,0.07567192807465756,0
72,156314.01701465808,2,115653.81591945948,3295.4279483239734,3,0.5037512794700316,0
29,23151.730031979547,7,108060.78708939125,1050.4834304115375,3,0.9999257487644523,1
35,189248.55219647105,4,61062.704454301915,544.335118613024,2,0.9463791166882912,1
49,138956.2339774773,3,136067.8778768829,2008.6805371663113,1,0.9041069636127814,1
31,99724.99190542934,5,111854.55189244088,3592.206735444177,1,0.9967718065848602,1
73,83855.2715685541,1,66466.83696228925,4884.557954238735,2,0.14773884012502808,0
37,139699.31394162646,-2,0.0,13780.659638035058,1,0.0003581082355286594,0
54,103864.12088579981,4,51905.84961018071,6859.544752047755,2,0.9622035337926351,1
25,174089.97942816195,6,40816.360598059735,0.0,1,0.9982195807434995,1
41,209552.6986958172,0,45614.92160865551,8005.701231305413,2,0.011758127750647948,0
62,294131.4083477205,4,100088.29657751459,7116.952053827941,2,0.9315717620345024,1
72,130840.10915306029,3,36221.665008107404,12942.338603635073,2,0.7560200850911274,1
40,250432.61683893137,1,90572.0048612607,0.0,2,0.08083743638158389,0
47,153531.11173324744,1,0.0,2700.5784408483164,4,0.04947862906021237,0
26,96932.0446668432,3,57531.70608504597,0.0,1,0.8465781604782311,1
39,92473.16168892305,2,52609.451199586,16077.298863943024,3,0.4325246749265371,0
29,129937.39726577817,-1,86333.57849646443,0.0,1,0.0055741693067648595,0
46,108960.42006426051,2,69440.32513680698,11209.047724068714,2,0.47134815189512813,0
22,189594.5043618639,7,63976.10111927068,12533.617937064333,3,0.9996799097590073,1
21,276030.1319548432,0,3520.296913991042,4191.152531957961,3,0.004996620067329665,0
74,208611.16531723927,1,48645.62722734982,12465.144243209175,3,0.05930743577497197,0
45,88694.77203074355,0,0.0,6504.977948846577,1,0.01593981845193571,0
42,175463.29621224917,7,43542.92445494924,18833.412201915133,1,0.9996709567551916,1
65,236509.98351497174,3,79669.92768806676,19841.665374946017,3,0.7056427886530956,1
36,266581.6690622848,-1,74467.50861355438,9074.374417784673,1,0.0021419119042942517,0
26,227290.3744803285,6,0.0,5253.745063662483,2,0.9959585215963864,1
59,88752.96693693413,7,0.0,10664.52425608108,1,0.9996927104270691,1
67,182281.7877963138,0,65342.75658232514,19125.22284668762,1,0.016966444446666885,0
24,159129.4056910891,0,42044.18132466676,19308.664150298857,1,0.015942815871521365,0
62,177411.77593558427,1,11539.844355684269,5802.527537269669,3,0.05065927951392072,0
52,110570.48417404787,2,62501.33651335083,13869.893410148983,4,0.413023681423807,0
49,210652.50094196782,1,50394.989848740064,8648.309175189894,1,0.07046020617433411,0
33,198908.35362065665,4,90448.66200726115,1922.9790685837152,1,0.9602874209492702,1
53,130465.04647186649,4,89208.67047844935,10564.138779753688,4,0.9649143989766409,1
42,342899.52317117475,-1,68284.53720459309,12909.782405775723,2,0.0011766002867314668,0
61,247418.0149960909,-1,158459.056560966,0.0,2,0.005328026081608223,0
38,157303.50177403635,2,85358.11732838117,0.0,1,0.47042805337098653,0
69,189461.4235071279,7,79768.80477113982,0.0,3,0.999726891850931,1
58,51639.40821123218,-2,129138.61555219747,10904.833951010045,3,0.001952386825293653,0
28,148762.33897305583,5,32891.60970615751,0.0,3,0.9890502538557621,1
60,221938.48574488878,1,87968.18766204115,0.0,2,0.09024583203939567,0
45,62424.28903753028,2,55675.996459204405,0.0,2,0.5133840906082529,0
68,111215.96803982105,3,111071.88758777903,10223.433974222147,3,0.8766867047257265,1
44,278508.8920504575,6,41911.7842776936,0.0,2,0.9964575994948394,1
34,129586.86599828364,2,88249.94887029284,15155.971945648722,4,0.454261430840885,0
50,146081.08095512388,5,68191.30441197993,1620.7249114001143,3,0.9922844145192837,1
64,219477.78572009565,7,83506.9288240941,0.0,2,0.9997094727231146,1
43,193510.16032897442,2,25830.645561018595,3927.347198909032,2,0.2623628928818397,0
55,223779.835293755,5,149709.6289435907,15704.072417680653,2,0.9948460505822544,1
59,66446.6809353254,2,82154.32785401275,5391.828900026582,2,0.5675817092680017,0
28,51579.188192113856,7,59978.81945976539,1193.5314757180213,3,0.9998559648315947,1
53,105581.92446638359,7,47966.735146886334,9428.777172634407,2,0.9997804452293558,1
30,260697.62889543994,4,0.0,0.0,2,0.8615314468391029,1
25,111086.21014406171,1,115725.20383398139,19245.826984943276,1,0.20872395331612442,1
25,150443.26742334382,4,67186.1260682877,3576.0457529599526,4,0.9534789799811022,1
39,252941.28031656437,4,16986.05505532689,0.0,2,0.8849436314328017,1
59,130010.2192731552,4,47441.71000654984,7130.509073115567,3,0.9507989780036122,1
62,75551.71562483902,0,79626.38381655965,0.0,4,0.0313613275975542,1
56,44645.9941093643,-1,104160.95543126715,10599.67081388408,2,0.009641508442945998,0
41,10000.0,2,137141.70615867322,0.0,1,0.7818687726888325,0
73,144240.1126048169,-2,13711.447879324449,7560.673110206042,2,0.0003688256638307347,0
43,177249.7622792968,7,0.0,13793.726566478676,2,0.9994493397187505,1
32,252879.7891742627,5,114775.77987512053,8498.274196803271,2,0.9916555565402442,1
30,198188.22711140162,2,103374.13498671402,4329.450409376786,1,0.45555628472306114,0
45,169166.69153164176,5,49340.211511216665,1102.8561874888364,2,0.9900867078622924,1
65,100916.595256868,1,75539.4773119668,1907.5063450668022,3,0.1404485584706304,0
32,145932.27063125747,7,70440.46051992403,0.0,2,0.9997905863185762,1
37,136778.56239820507,2,59183.12880735109,0.0,1,0.4335142132177543,0
57,307349.49143301335,0,36652.292900431996,10653.098287560315,2,0.005932128399579197,0
31,124733.26653441406,-1,145316.4424514132,20767.46504297466,3,0.008531244726286238,1
31,254367.36685426597,1,47903.287206175126,0.0,2,0.052853537988131125,0
66,176103.91547452487,3,20452.530797447245,10898.735484743534,3,0.6558821179462183,1
71,224148.4730861233,7,41763.7031930137,1643.076154647952,3,0.999500909263852,1
33,240564.10937685432,5,123447.58031140658,18784.363447766988,2,0.9926433558155512,1
48,180085.882535664,6,66445.334071395,3545.454336346645,3,0.9983135274713395,1
65,154111.8283453674,5,0.0,4160.14764659259,2,0.9845229792815399,1
69,209964.0431140917,7,66233.00278560832,19825.513329345442,2,0.9996477670863676,1
39,166256.5546715124,0,17644.39227538844,0.0,2,0.011677511371741,0
59,141601.86522522668,-1,99892.06993236145,5853.564435107562,2,0.005316737907749635,0
29,129193.87684360005,2,94182.07833332306,10645.300437845894,1,0.5278058619160396,1
55,92240.43682106306,4,35585.53473983077,1227.0106400417167,1,0.9617480461306751,1
24,217909.32288280566,4,8783.479482121453,4001.617138764811,3,0.8901009998064425,1
60,221130.18540216057,5,60810.311973877695,3079.862785465817,4,0.9860145546429615,1
67,244442.18099295755,4,64303.15238267072,0.0,2,0.9276451883909044,1
62,92141.14512473285,0,69927.41136368632,62.52706598549685,3,0.02772241480310519,0
24,110084.99600304433,6,1336.1213805198277,0.0,2,0.998028259868298,1
65,135838.91311388504,2,79369.0363101158,16266.642842380974,1,0.4664332024424289,0
52,152260.42972080363,-1,65919.03964896488,17806.898370014052,3,0.003179787692913715,0
65,139568.46088643756,3,91696.04529561613,16032.482745882648,1,0.8481364352132607,1
46,114345.63551574323,0,9103.885683278328,15036.179821013033,1,0.014656304911184137,0
32,217654.02947626577,0,41670.88645033279,16801.096854738964,3,0.009852767111191613,0
32,238831.27778859704,1,0.0,0.0,2,0.035893249560081775,0
24,130471.30251823188,-1,39956.821215698714,7766.978940903627,2,0.0031498986427643903,0
27,130249.13153381737,-1,56123.25721482939,0.0,3,0.0035511871617467466,0
61,151006.28018814666,6,0.0,537.0124474378381,2,0.9973620649807922,1
35,10000.0,-1,18816.443879718623,11430.691381002911,1,0.005367397940467444,1
35,267252.81346762786,7,16005.555447203427,1596.9645472650773,2,0.999246245359378,1
32,235802.66917681557,1,71127.60117449485,9179.638889676007,2,0.07120085960208646,0
60,152659.72130757294,5,53719.90748911659,17954.09249219414,2,0.9907680298410791,1
34,183253.27759464938,-2,2026.2171261591066,22379.426916196433,1,0.00027626866173622493,0
45,167710.02031809828,3,22633.725510320277,11267.05799082164,3,0.6761565996723465,1
43,50189.776068496605,0,14435.031230464003,14451.855151402015,2,0.02098433043022824,0
53,210371.4893738087,7,112772.34594348542,2503.3854554499403,1,0.9998107516900734,1
66,79779.51475771387,4,141214.53764012406,0.0,1,0.9876512125489497,1
27,125765.93648754864,0,53741.787882990146,7194.738601821199,3,0.019635902876782584,0
39,72448.11378091034,5,63152.08961889767,567.4597205716991,1,0.9954653154970826,1
48,244316.36628733185,1,10098.461576106776,10419.010367803701,3,0.034259481019549065,0
73,95044.99026673232,2,0.0,1415.2846015303676,1,0.3375260387788323,0
31,96400.3922497422,2,85685.13184738066,0.0,1,0.561856126018939,0
74,87136.29844937814,5,0.0,0.0,3,0.988788442555591,1
62,279837.87589035043,-2,116299.93495793312,0.0,1,0.0005345170897072916,0
51,106787.71567420219,5,75551.13547990474,0.0,1,0.995074354763616,1
32,250922.8059848841,-2,55630.94677484952,0.0,3,0.0003027516924739251,0
61,191991.22914535954,7,117958.53144657833,16026.223326687496,4,0.9997903294140993,1
26,126041.1287366708,0,22672.517375062096,0.0,1,0.016832375501222758,0
57,63464.02258536636,-2,60932.38592219834,0.0,3,0.0009352756144371726,0
60,294901.4145247296,1,48480.124360034955,9382.98855572053,1,0.04284784161498587,0
49,89024.32551702007,4,7082.522283872771,0.0,1,0.9506842373277288,1
67,58933.861843124585,0,110753.31980402305,0.0,3,0.04993230103128777,1
59,234396.4875775435,3,46797.057478887284,0.0,1,0.6811797881010271,1
29,70001.21753516824,1,68143.7203153591,10867.742298810677,1,0.1736772137721197,1
45,193079.8282912866,7,28637.422500886772,3546.796306006132,2,0.999564479104762,1
30,133601.0085120699,5,38730.76814845331,0.0,1,0.9917692521814371,1
48,207698.02982398335,2,103816.55170459824,16839.949592780176,3,0.39432330927225073,0
68,144975.46214848355,-2,91439.39900533334,1429.1805532891494,2,0.0008400037030731065,0
46,273714.7116924841,2,124722.03364211353,16993.765956490388,1,0.3875543545194436,0
29,35640.14093092253,0,50329.14016804975,12466.05414584207,2,0.033359302425627284,1
56,147491.62394587987,-1,100995.16931306565,13398.590492259824,2,0.005084342026942242,0
26,166031.9600384234,-2,29665.859599883588,15682.900632721185,2,0.0003903300055153965,0
53,91119.36798481827,-2,23637.38756648854,1184.176198498571,4,0.0005045010720234554,0
30,148951.08552026635,-1,82077.64071029493,12885.174346220725,3,0.00397531413508075,0
35,127490.40064754392,-2,46867.038059485334,0.0,1,0.0006541536312544917,0
26,58218.68068308293,7,0.0,2335.3760683107357,2,0.999740276420373,1
57,181144.43128835282,2,37282.074120089885,5065.096112862548,1,0.31216917323854965,0
59,212539.21824382537,-1,23420.429194582794,1018.1135048550618,2,0.0016240751468580281,0
54,246033.63199281605,3,91630.62026258443,0.0,2,0.7480983547125468,1
67,172816.4741092606,7,40210.71410709867,26516.8484767797,2,0.9996218207423978,1
69,11674.308260619902,6,89784.055048515,0.0,2,0.9995348836285929,1
22,210224.14583534168,6,75939.19288560083,3237.656799855296,2,0.9983444914350139,1
60,221118.65443237184,5,49866.436909913406,12971.51449730169,2,0.985953392058855,1
22,85460.29988435261,-1,65359.49207431867,14602.054248160965,3,0.004858842234197176,0
61,212306.3773696825,2,40384.49560945948,0.0,2,0.2692637503491199,0
67,142481.1653772303,7,105305.09294772042,11532.401025561747,3,0.9998348547983104,1
52,69555.84472840633,6,174718.50137406803,10168.931639573377,2,0.9997238277048327,1
60,231361.74451345528,0,36323.899844661035,6319.604688618547,2,0.00930092092092781,0
33,207542.01895362572,5,53431.047842598666,7044.165275276038,1,0.9888391760090286,1
44,281418.7441550104,-1,0.0,2001.858165699336,2,0.0008622045211408417,0
26,222270.1678784644,-2,48753.634903761624,14007.105763298016,1,0.0003689426285175369,0
45,175058.9221899774,6,44476.46659595925,14489.080919727277,1,0.9981560823734897,1
63,22409.978878751994,2,0.0,6742.252102559497,2,0.41899924034410846,0
63,47648.79296628029,-2,33672.53081649834,0.0,1,0.0008863436837478174,0
52,171225.41440623865,6,101816.30461297871,23325.793838534755,2,0.9988900450606678,1
52,127807.713219507,0,37725.258990115806,18884.989085179313,1,0.01781186290425544,0
68,151735.85368479328,-2,60107.63305658775,6986.534716444789,2,0.0005737587120063232,0
50,341790.12716781616,4,87321.48332487143,7934.107704082582,1,0.9071733607559834,1
35,148343.4908715013,3,5949.930236145876,11864.217953192794,2,0.6804205499941205,1
32,222516.6496649891,7,81998.95826508703,10589.283965219172,1,0.9997191415318978,1
45,65409.06042693766,-2,0.0,17749.458635793126,1,0.000541884969915175,0
62,211488.30123970952,4,131871.18095165706,12016.552780009742,2,0.9679387989064323,1
29,206772.9492510301,7,74064.16756106798,10053.840619547535,3,0.9996814386928924,1
37,72705.17023420501,5,77301.22199075675,0.0,2,0.9958039909077411,1
35,16315.27321292361,4,0.0,2093.1461553885147,3,0.9599872565077265,1
41,94545.04430860438,3,74952.74235055385,6186.987827516017,1,0.8660952677717161,1
52,188815.85851821656,3,36338.15525003434,0.0,3,0.6865702797983108,1
56,264362.5579654752,7,60715.13730033608,0.0,3,0.999490965265968,1
66,114664.65646616046,5,92655.03767802457,2910.8779619271145,2,0.9952462197113494,1
28,117920.12169580924,5,54475.57252947431,0.0,3,0.9926602148328318,1
40,149198.64839069606,7,92200.29934625103,11464.192102495588,4,0.9997945485587022,1
30,174568.66900659373,0,70918.9297649703,6646.5239730452995,2,0.01889548038861889,0
57,216830.15951217845,6,101367.60383067082,12170.62838994357,3,0.9984862651052072,1
49,78499.49293644223,1,77399.38408527175,6095.40068017606,2,0.16959436129008387,0
48,218258.61302952608,-2,92877.51192982671,17809.7352296097,2,0.0005365095261789564,0
34,165186.91154819817,1,105893.69690965443,4964.751606040313,2,0.1438507076988368,0
27,223975.93574158335,-1,30907.167492857734,4491.423941158752,1,0.0017961987131032344,0
43,125975.33934109494,1,32905.52657175228,0.0,2,0.09109512864126484,0
66,287447.9996991858,-1,11650.33180957372,7751.242884555924,2,0.0009013905328695483,0
28,197148.0401310673,4,83575.19798665322,6006.634270648062,1,0.9575643305654955,1
23,134900.4629591018,4,0.0,7334.889628481637,2,0.9274380738621655,1
57,60848.827755942766,0,31465.90209194005,16308.53708433713,3,0.021463675743787654,0
55,32411.398711429196,2,70241.75037593032,12720.408676912037,2,0.5813367322190147,0
49,75260.87486816321,4,86695.04975333692,11968.484672917846,1,0.9785969805167584,1
64,37077.01963390519,7,56280.45939570545,5457.31952214456,3,0.9998555837720166,1
